Customer_ID,Customer_Name,Email,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number,Recency,Avg_Order_Value,Cluster_Label,Segment,Suggested_Campaign
2398,Christopher Richardson,darrell37@fischer.com,Sandals,3,4110,12330,2024-07-21,Summer,0,259,4110.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2399,Melissa Rogers,martinezsusan@webb-morgan.info,Sunglasses,4,1903,7612,2025-06-08,Summer,0,-63,1903.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2400,Mitchell Hobbs,kberry@hotmail.com,Blazer,1,2831,2831,2024-10-03,Autumn,3,185,2831.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2401,Leslie Serrano,zsilva@yahoo.com,Waterproof Shoes,4,4212,16848,2023-07-16,Monsoon,4,630,4212.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2402,Debra Wilkins,matthewwhite@yahoo.com,Sweater,1,3356,3356,2023-12-08,Winter,1,485,3356.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2403,Lori Kramer,tclark@gmail.com,Light Jacket,4,3307,13228,2024-03-04,Spring,2,398,3307.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2404,Joshua Austin,jonathonharper@gonzales-graham.com,Scarf,5,2503,12515,2023-12-06,Winter,1,487,2503.0,2,Lost Customers,Re-engagement Emails & Offers
2405,Matthew Mendoza,morganwilson@gmail.com,Boots,3,822,2466,2024-01-06,Winter,1,456,822.0,2,Lost Customers,Re-engagement Emails & Offers
2406,Charles Davies,donald16@bautista.com,Sneakers,4,1012,4048,2024-05-06,Spring,2,335,1012.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2407,Claire Munoz,fbaker@kim.com,Jacket,1,1023,1023,2023-12-28,Winter,1,465,1023.0,2,Lost Customers,Re-engagement Emails & Offers
2408,Jeffrey Morales,fcox@hotmail.com,Sweater,2,2415,4830,2023-12-26,Winter,1,467,2415.0,2,Lost Customers,Re-engagement Emails & Offers
2409,Tyler Johnson,wrightian@orozco-brewer.com,Shorts,4,4963,19852,2023-08-10,Summer,0,605,4963.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2410,Erika Turner,shelly40@hotmail.com,Raincoat,3,3238,9714,2024-08-27,Monsoon,4,222,3238.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2411,Michael Turner,jenningschristopher@gmail.com,Sneakers,3,3327,9981,2024-05-15,Spring,2,326,3327.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2412,Mark Barr,meghanwright@yahoo.com,Waterproof Shoes,2,1128,2256,2024-08-16,Monsoon,4,233,1128.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2413,Sierra Gomez,pierceralph@gmail.com,Raincoat,5,3859,19295,2024-07-03,Monsoon,4,277,3859.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2414,Lisa Newton,vasquezpaul@yahoo.com,Waterproof Shoes,1,4878,4878,2023-06-06,Monsoon,4,670,4878.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2415,Linda Rice,hbishop@gmail.com,Tank Top,4,813,3252,2024-07-05,Summer,0,275,813.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2416,Mr. Jordan Gonzalez,foxnicholas@duncan-hall.com,Sweater,2,2775,5550,2024-02-24,Winter,1,407,2775.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2417,William Kelley,samuel11@terry.net,Sweater,3,3106,9318,2024-01-01,Winter,1,461,3106.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2418,Jerry Williams,johnsonsharon@hotmail.com,Sunglasses,1,1581,1581,2023-06-25,Summer,0,651,1581.0,2,Lost Customers,Re-engagement Emails & Offers
2419,Victoria Kelly,sophiashea@yahoo.com,Raincoat,3,1257,3771,2024-09-03,Monsoon,4,215,1257.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2420,Thomas Robinson,jonathanellison@porter-wiley.com,Sunglasses,1,1444,1444,2024-06-09,Summer,0,301,1444.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2421,Eric Moore,philip78@gmail.com,Umbrella,2,3897,7794,2023-06-19,Monsoon,4,657,3897.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2422,Gina Hayden,tamara88@barber.org,Scarf,5,3896,19480,2025-12-27,Winter,1,-265,3896.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2423,Julie Owen,htate@gmail.com,Loafers,3,1376,4128,2024-10-15,Autumn,3,173,1376.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2424,Amanda Garcia,justinhammond@williams.com,T-Shirt,1,4106,4106,2024-04-28,Spring,2,343,4106.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2425,Scott Crawford,james52@thomas-boyd.org,Umbrella,2,3282,6564,2023-08-16,Monsoon,4,599,3282.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2426,Jacob Harris,eclark@yahoo.com,Loafers,4,1864,7456,2024-10-26,Autumn,3,162,1864.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2427,Kyle Dyer,phillip97@yahoo.com,Sneakers,5,3744,18720,2023-05-15,Spring,2,692,3744.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2428,Chelsea Martinez,gonzalezcody@williams.com,Blazer,4,2372,9488,2023-09-17,Autumn,3,567,2372.0,2,Lost Customers,Re-engagement Emails & Offers
2429,Christopher Stein,richard66@rogers-lucas.org,Tank Top,1,4179,4179,2023-07-03,Summer,0,643,4179.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2430,Elizabeth Robertson,gina65@yahoo.com,Tank Top,3,3817,11451,2023-06-15,Summer,0,661,3817.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2431,Brandon Osborne,tracygray@yahoo.com,Sandals,4,4043,16172,2023-07-05,Summer,0,641,4043.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2432,Robin Lynch,anthonybrown@gmail.com,Sneakers,5,4849,24245,2023-05-20,Spring,2,687,4849.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2433,Annette Braun,blairlauren@hotmail.com,Jacket,1,813,813,2024-12-24,Winter,1,103,813.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2434,Angela Holloway,dustinlewis@pope.biz,Jeans,5,4337,21685,2024-03-25,Spring,2,377,4337.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2435,Jesse Edwards,ryanwest@yahoo.com,Sandals,3,4166,12498,2024-08-18,Summer,0,231,4166.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2436,Michael Hanson,yanderson@yoder-martin.com,Light Jacket,1,4728,4728,2023-03-18,Spring,2,750,4728.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2437,Shelley Henry,pamela23@hotmail.com,Shorts,1,3784,3784,2024-07-08,Summer,0,272,3784.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2438,Richard Velez,brian23@gmail.com,Raincoat,1,2597,2597,2023-09-13,Monsoon,4,571,2597.0,2,Lost Customers,Re-engagement Emails & Offers
2439,Dawn Ray,elizabethsimpson@yahoo.com,Loafers,1,3683,3683,2023-09-28,Autumn,3,556,3683.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2440,Brooke Dalton,popeanita@sutton.org,Blazer,3,2456,7368,2024-10-19,Autumn,3,169,2456.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2441,Mark Montgomery,lowedanielle@brown.com,Raincoat,4,1202,4808,2024-07-27,Monsoon,4,253,1202.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2442,Sarah Ellis,hilljoshua@mclaughlin.com,Shorts,1,639,639,2024-07-20,Summer,0,260,639.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2443,Kelli Martin,mariemiddleton@gmail.com,Sandals,4,696,2784,2024-08-20,Summer,0,229,696.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2444,Megan Owens,hilljenna@yahoo.com,Loafers,5,1430,7150,2025-09-25,Autumn,3,-172,1430.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2445,Brooke Wilson,rmullins@weber.com,Jacket,1,3440,3440,2025-12-01,Winter,1,-239,3440.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2446,Julie Morris,brandon82@collins.info,Tank Top,2,640,1280,2024-07-01,Summer,0,279,640.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2447,Anna Cole,smithjay@yahoo.com,Raincoat,4,4193,16772,2025-07-12,Monsoon,4,-97,4193.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2448,Rachel Green,aaronsawyer@gmail.com,Sunglasses,3,3905,11715,2024-06-14,Summer,0,296,3905.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2449,Joyce Wilkins,ufrey@horn.com,Sneakers,4,4359,17436,2023-04-20,Spring,2,717,4359.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2450,David King,cmiller@gmail.com,Umbrella,2,567,1134,2023-06-13,Monsoon,4,663,567.0,2,Lost Customers,Re-engagement Emails & Offers
2451,Helen Tanner,matthew94@patton.com,Loafers,1,598,598,2023-10-26,Autumn,3,528,598.0,2,Lost Customers,Re-engagement Emails & Offers
2452,Nicole Martinez,abruce@richard.info,Tank Top,2,3994,7988,2024-07-15,Summer,0,265,3994.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2453,Shari Simmons,pamelarobinson@edwards.com,Jacket,1,4545,4545,2025-12-13,Winter,1,-251,4545.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2454,Nathaniel Brown,curtis04@hotmail.com,Jeans,1,2360,2360,2023-04-11,Spring,2,726,2360.0,2,Lost Customers,Re-engagement Emails & Offers
2455,Susan Brown,chavezlydia@hoffman-terry.com,Shorts,2,1776,3552,2025-08-26,Summer,0,-142,1776.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2456,Bryan Case,daniel62@yahoo.com,Jeans,4,729,2916,2023-05-07,Spring,2,700,729.0,2,Lost Customers,Re-engagement Emails & Offers
2457,Gavin Compton,deniseschmitt@williams.com,Boots,5,2960,14800,2024-12-15,Winter,1,112,2960.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2458,Martin Jones,tharrison@martinez.com,Raincoat,4,1534,6136,2024-08-02,Monsoon,4,247,1534.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2459,Robert Jackson,eflores@grant-weber.info,Jacket,5,1882,9410,2023-02-08,Winter,1,788,1882.0,2,Lost Customers,Re-engagement Emails & Offers
2460,Danielle Evans,browntracy@sims-novak.com,Waterproof Shoes,3,3973,11919,2024-06-24,Monsoon,4,286,3973.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2461,Jane Williams,darlene59@benson-nixon.com,Loafers,4,1785,7140,2023-11-05,Autumn,3,518,1785.0,2,Lost Customers,Re-engagement Emails & Offers
2462,Olivia Martinez,donaldvalentine@frazier.info,Boots,1,3774,3774,2024-02-08,Winter,1,423,3774.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2463,Shirley Tate,webbbreanna@hotmail.com,Light Jacket,3,2651,7953,2023-03-20,Spring,2,748,2651.0,2,Lost Customers,Re-engagement Emails & Offers
2464,William Smith,anthony41@gmail.com,Umbrella,2,632,1264,2023-06-02,Monsoon,4,674,632.0,2,Lost Customers,Re-engagement Emails & Offers
2465,Sandra Hernandez,emilyortiz@yahoo.com,Waterproof Shoes,5,4078,20390,2024-09-11,Monsoon,4,207,4078.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2466,Priscilla Daugherty MD,jennifer42@gmail.com,Scarf,3,3726,11178,2023-12-25,Winter,1,468,3726.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2467,Heather Miller,gouldandrea@torres-adkins.com,Sunglasses,5,4415,22075,2024-07-13,Summer,0,267,4415.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2468,Jennifer Gill,cheyenne37@meza.org,Sneakers,2,4690,9380,2024-04-28,Spring,2,343,4690.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2469,Angela Wright,dianewatson@yahoo.com,Raincoat,2,4750,9500,2023-08-19,Monsoon,4,596,4750.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2470,Christopher Gates,christopher36@hotmail.com,Umbrella,3,4857,14571,2024-08-08,Monsoon,4,241,4857.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2471,Austin Ramos,malonepaul@walton.com,Raincoat,1,3695,3695,2024-09-19,Monsoon,4,199,3695.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2472,Michael Price,brian39@sherman.net,T-Shirt,1,948,948,2023-03-11,Spring,2,757,948.0,2,Lost Customers,Re-engagement Emails & Offers
2473,Ruth Phillips,barkerallen@hernandez.com,Tank Top,1,1890,1890,2024-07-23,Summer,0,257,1890.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2474,Michael Monroe,mayomichael@mclaughlin-campbell.com,Sunglasses,3,2286,6858,2023-06-25,Summer,0,651,2286.0,2,Lost Customers,Re-engagement Emails & Offers
2475,Erin Hawkins,amberjohnson@gmail.com,Cardigan,2,2319,4638,2024-11-20,Autumn,3,137,2319.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2476,Kristen Townsend,james47@yahoo.com,Light Jacket,2,4835,9670,2024-03-02,Spring,2,400,4835.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2477,Jessica Jensen,henry83@smith.com,Sweater,4,4910,19640,2025-01-11,Winter,1,85,4910.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2478,Sylvia Kramer,kingelizabeth@gmail.com,Raincoat,5,4681,23405,2023-08-16,Monsoon,4,599,4681.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2479,Beth Sparks,princecarrie@williams.com,Loafers,3,2619,7857,2023-09-06,Autumn,3,578,2619.0,2,Lost Customers,Re-engagement Emails & Offers
2480,Amy Martinez,wsexton@chen.com,Raincoat,3,4299,12897,2024-06-07,Monsoon,4,303,4299.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2481,Howard Mueller,jswanson@yahoo.com,Cardigan,1,4479,4479,2024-11-09,Autumn,3,148,4479.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2482,Melanie Gilmore,qwatkins@hotmail.com,Sneakers,3,4676,14028,2023-04-14,Spring,2,723,4676.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2483,Phillip Newton,regina60@perez.com,Raincoat,5,3192,15960,2024-07-02,Monsoon,4,278,3192.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2484,Dana Garcia,fcarlson@simpson.com,Blazer,2,4271,8542,2025-11-12,Autumn,3,-220,4271.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2485,Peter Cooper,lorianderson@gates.org,Jacket,4,4918,19672,2023-01-28,Winter,1,799,4918.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2486,Lauren James,ulin@miller.com,Umbrella,3,1945,5835,2023-09-28,Monsoon,4,556,1945.0,2,Lost Customers,Re-engagement Emails & Offers
2487,George Robbins,emilynguyen@gonzales.com,Jeans,4,4190,16760,2023-05-18,Spring,2,689,4190.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2488,Vanessa Berry,cherylyang@hotmail.com,Blazer,3,3907,11721,2024-09-04,Autumn,3,214,3907.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2489,Tina Moran,matthew61@hotmail.com,Cardigan,5,1055,5275,2023-09-28,Autumn,3,556,1055.0,2,Lost Customers,Re-engagement Emails & Offers
2490,Kyle Hammond,boydbreanna@robertson-fuller.com,Umbrella,3,918,2754,2024-06-18,Monsoon,4,292,918.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2491,Brian Dennis,erik24@hotmail.com,Tank Top,4,3950,15800,2024-08-24,Summer,0,225,3950.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2492,Antonio Perry,wesley58@montgomery-bishop.com,Jacket,4,4084,16336,2025-01-08,Winter,1,88,4084.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2493,Veronica Yu,iterry@pierce-davis.net,Raincoat,2,4313,8626,2024-09-25,Monsoon,4,193,4313.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2494,Christine Robinson,kelly43@evans-rodriguez.info,Sneakers,1,4838,4838,2025-05-19,Spring,2,-43,4838.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2495,Tamara Hughes,dodsontiffany@hotmail.com,Sneakers,2,937,1874,2023-03-24,Spring,2,744,937.0,2,Lost Customers,Re-engagement Emails & Offers
2496,Shannon Stewart,edward11@hotmail.com,Tank Top,3,3538,10614,2024-06-04,Summer,0,306,3538.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2497,William Brown,lawrencemiguel@collins.com,Sweater,2,1431,2862,2024-12-20,Winter,1,107,1431.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2498,Erik Gonzales II,johnsonmegan@yahoo.com,Shorts,2,4181,8362,2024-07-14,Summer,0,266,4181.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2499,Joshua Clark,nbishop@woods.info,Sandals,2,3187,6374,2023-07-27,Summer,0,619,3187.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2500,Scott Young,mossmichelle@mendoza-silva.biz,Jeans,3,3562,10686,2024-03-28,Spring,2,374,3562.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2501,April Gonzalez,mklein@yahoo.com,Jeans,3,3998,11994,2023-03-24,Spring,2,744,3998.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2502,Edward Matthews,lritter@yahoo.com,Jeans,5,3635,18175,2023-04-17,Spring,2,720,3635.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2503,Stacey Sellers,hmcgee@hotmail.com,Cardigan,1,3981,3981,2024-09-28,Autumn,3,190,3981.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2504,Anthony Medina,prichardson@nelson.org,Cardigan,4,4750,19000,2024-09-15,Autumn,3,203,4750.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2505,Jennifer Maddox,mooremisty@gould.com,Tank Top,3,2736,8208,2024-06-06,Summer,0,304,2736.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2506,Michelle Schneider,heather72@yahoo.com,Tank Top,4,4743,18972,2023-08-28,Summer,0,587,4743.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2507,Joshua Burke,jessica30@stephenson-brooks.info,Sweater,4,1366,5464,2024-02-25,Winter,1,406,1366.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2508,Kyle Powers,davenportjessica@lucas-jackson.info,Light Jacket,2,4904,9808,2023-03-06,Spring,2,762,4904.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2509,Robert Brown,mfox@yahoo.com,Jacket,5,3184,15920,2023-12-01,Winter,1,492,3184.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2510,Andrea Morrison,sarahirwin@gonzales.com,Tank Top,2,3590,7180,2024-07-28,Summer,0,252,3590.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2511,Mark Mills,phillip43@hotmail.com,Sandals,5,3655,18275,2023-07-25,Summer,0,621,3655.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2512,Kimberly Smith,tatethomas@maddox.net,Sunglasses,1,4415,4415,2024-06-01,Summer,0,309,4415.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2513,Rebecca Hicks,brianmartin@hotmail.com,Jeans,5,3337,16685,2024-03-20,Spring,2,382,3337.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2514,Melissa Soto,jacqueline82@brown.biz,Sandals,3,1965,5895,2023-06-02,Summer,0,674,1965.0,2,Lost Customers,Re-engagement Emails & Offers
2515,Elizabeth Estes,michelle49@tucker-gray.com,Boots,2,4422,8844,2024-02-27,Winter,1,404,4422.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2516,Robert Powell,lwoodard@martinez.biz,Boots,2,3466,6932,2023-01-01,Winter,1,826,3466.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2517,Roy Mack,alyssafriedman@gomez-burton.com,Loafers,1,3327,3327,2023-11-07,Autumn,3,516,3327.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2518,Jacob Rodriguez,vmckee@hughes.biz,Sunglasses,3,3966,11898,2023-06-02,Summer,0,674,3966.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2519,Steven Murillo,dianabauer@molina-houston.info,Sandals,4,3277,13108,2025-06-04,Summer,0,-59,3277.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2520,Carlos Barrett,nunezcassandra@munoz.net,Tank Top,4,3589,14356,2024-08-28,Summer,0,221,3589.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2521,Anthony Johnson,nicholas00@gmail.com,Sneakers,1,3728,3728,2023-03-28,Spring,2,740,3728.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2522,Michael Gill,robertvelazquez@gmail.com,Sunglasses,1,2346,2346,2024-06-05,Summer,0,305,2346.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2523,Heidi Lopez,michael99@miles-gardner.biz,Jeans,3,2739,8217,2023-04-04,Spring,2,733,2739.0,2,Lost Customers,Re-engagement Emails & Offers
2524,Susan Elliott,jackcampbell@moore.com,Umbrella,4,4401,17604,2025-08-07,Monsoon,4,-123,4401.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2525,Chelsea Lee,pconley@yahoo.com,Sunglasses,1,2393,2393,2023-06-22,Summer,0,654,2393.0,2,Lost Customers,Re-engagement Emails & Offers
2526,Jo Brown,simmonsbrian@yahoo.com,Jeans,2,3457,6914,2024-05-14,Spring,2,327,3457.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2527,Edward Strickland,garzaedward@davila-bell.com,Jeans,3,3314,9942,2023-03-07,Spring,2,761,3314.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2528,Samuel Lee,kevin60@perez.info,Sandals,5,4833,24165,2023-08-01,Summer,0,614,4833.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2529,Kimberly Lin,mcdanieljohn@wilcox.com,T-Shirt,1,1782,1782,2023-05-28,Spring,2,679,1782.0,2,Lost Customers,Re-engagement Emails & Offers
2530,Brian Gallagher,sherry45@wright.biz,Sandals,3,2296,6888,2023-06-21,Summer,0,655,2296.0,2,Lost Customers,Re-engagement Emails & Offers
2531,Nicole Lee,ealvarado@hartman.com,Sneakers,1,4555,4555,2024-03-16,Spring,2,386,4555.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2532,Cory Anderson,bwilliams@hotmail.com,Waterproof Shoes,3,2872,8616,2024-08-19,Monsoon,4,230,2872.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
